,BR,DEP_TIME,FG,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindSpeed,RA,SN,Unnamed: 0,sky
8765,0.0,0.0,0.0,0.0,26.0,31.0,0.0,82.0,0.0,29.96,9.0,29.0,10.0,0.0,1.0,0.0,3.0
3063,0.0,0.0,1.0,0.0,47.0,47.0,0.02,100.0,0.0,29.75,0.12,47.0,13.0,1.0,0.0,0.0,5.0
6944,0.0,0.0,0.0,0.0,22.0,42.0,0.0,45.0,0.0,29.93,10.0,35.0,20.0,0.0,0.0,0.0,2.0
2098,0.0,0.0,0.0,0.0,23.0,29.0,0.0,78.0,0.0,30.03,10.0,27.0,13.0,0.0,0.0,0.0,2.0
19035,0.0,20.0,1.0,29.83,51.0,51.0,0.0,100.0,29.83,29.8,0.5,51.0,9.0,0.0,0.0,9709.0,3.0
16241,0.0,21.0,0.0,29.89,50.0,50.0,0.01,100.0,29.89,29.87,10.0,50.0,15.0,0.0,0.0,6659.0,1.0
8687,1.0,0.0,0.0,0.0,28.0,30.0,0.02,92.0,0.0,29.98,2.5,29.0,10.0,0.0,1.0,0.0,1.0
1602,0.0,0.0,0.0,0.0,4.0,17.0,0.0,56.0,0.0,30.42,10.0,14.0,17.0,0.0,0.0,0.0,4.0
16434,0.0,10.0,0.0,30.11,36.0,43.0,0.0,76.0,30.11,30.09,10.0,40.0,5.0,0.0,0.0,6861.0,1.0
6518,1.0,0.0,0.0,0.0,41.0,41.0,0.0,100.0,0.0,29.98,0.5,41.0,6.0,0.0,0.0,0.0,5.0
1002,0.0,0.0,0.0,0.0,0.0,12.0,0.0,58.0,0.0,29.67,10.0,10.0,23.0,0.0,0.0,0.0,1.0
1042,0.0,0.0,0.0,0.0,-3.0,13.0,0.0,49.0,0.0,29.8,10.0,10.0,23.0,0.0,0.0,0.0,1.0
8788,1.0,0.0,0.0,0.0,28.0,30.0,0.01,92.0,0.0,29.96,2.0,29.0,13.0,0.0,1.0,0.0,1.0
8808,0.0,0.0,0.0,0.0,26.0,31.0,0.0,82.0,0.0,29.96,9.0,29.0,10.0,0.0,1.0,0.0,3.0
16280,1.0,18.0,0.0,29.99,47.0,47.0,0.08,100.0,29.99,29.96,5.0,47.0,10.0,1.0,0.0,6701.0,3.0
1425,0.0,0.0,0.0,0.0,-10.0,11.0,0.0,38.0,0.0,30.29,10.0,8.0,28.0,0.0,0.0,0.0,1.0
18945,1.0,11.0,0.0,30.01,50.0,50.0,0.2,100.0,30.0,29.98,0.5,50.0,20.0,1.0,0.0,9596.0,3.0
16585,0.0,23.0,0.0,29.22,51.0,52.0,0.0,97.0,29.21,29.2,8.0,51.0,15.0,0.0,0.0,7032.0,1.0
3134,0.0,0.0,1.0,0.0,50.0,50.0,0.03,100.0,0.0,29.52,0.12,50.0,22.0,1.0,0.0,0.0,5.0
10804,0.0,10.0,0.0,29.67,43.0,54.0,0.0,67.0,29.67,29.65,10.0,49.0,16.0,0.0,0.0,874.0,1.0
989,0.0,0.0,0.0,0.0,-7.0,14.0,0.0,38.0,0.0,29.96,10.0,10.0,26.0,0.0,0.0,0.0,1.0
16532,1.0,13.0,0.0,29.37,55.0,55.0,0.07,100.0,29.37,29.35,0.25,55.0,11.0,0.0,0.0,6973.0,6.0
6041,0.0,0.0,0.0,0.0,31.0,47.0,0.0,54.0,0.0,30.16,10.0,40.0,10.0,0.0,0.0,0.0,3.0
10261,0.0,14.0,0.0,30.2,35.0,44.0,0.0,71.0,30.19,30.17,10.0,40.0,6.0,0.0,0.0,233.0,2.0
1358,0.0,0.0,0.0,0.0,-9.0,13.0,0.0,36.0,0.0,30.22,10.0,9.0,26.0,0.0,0.0,0.0,1.0
1139,0.0,0.0,0.0,0.0,4.0,15.0,0.0,61.0,0.0,29.59,10.0,12.0,28.0,0.0,0.0,0.0,1.0
1233,0.0,0.0,0.0,0.0,-4.0,9.0,0.0,55.0,0.0,30.16,10.0,7.0,22.0,0.0,0.0,0.0,2.0
1315,0.0,0.0,0.0,0.0,-6.0,10.0,0.0,48.0,0.0,30.19,10.0,7.0,20.0,0.0,0.0,0.0,2.0
7004,0.0,0.0,0.0,0.0,32.0,41.0,0.0,70.0,0.0,29.78,10.0,37.0,15.0,0.0,0.0,0.0,3.0
16311,0.0,9.0,0.0,30.15,37.0,41.0,0.0,86.0,30.15,30.12,9.0,39.0,0.0,0.0,0.0,6732.0,1.0
3249,0.0,0.0,1.0,0.0,42.0,42.0,0.0,100.0,0.0,30.11,0.25,42.0,3.0,0.0,0.0,0.0,5.0
12913,0.0,5.0,0.0,30.51,18.0,28.0,0.0,66.0,30.51,30.48,10.0,25.0,0.0,0.0,0.0,3009.0,3.0
8756,1.0,0.0,0.0,0.0,28.0,31.0,0.01,89.0,0.0,29.96,6.0,30.0,10.0,0.0,1.0,0.0,3.0
6461,0.0,0.0,0.0,0.0,48.0,49.0,0.0,97.0,0.0,29.54,10.0,48.0,13.0,0.0,0.0,0.0,1.0
1040,0.0,0.0,0.0,0.0,0.0,12.0,0.0,58.0,0.0,29.67,10.0,10.0,23.0,0.0,0.0,0.0,1.0
